2016.02.18,00:00,1.11275,1.11487,1.10701,1.11080,92343
2016.02.19,00:00,1.11081,1.11383,1.10659,1.11277,88849
2016.02.21,00:00,1.11155,1.11218,1.11096,1.11153,2133
2016.02.22,00:00,1.11149,1.11236,1.10023,1.10265,81461
2016.02.23,00:00,1.10262,1.10519,1.09892,1.10187,90505
2016.02.24,00:00,1.10184,1.10457,1.09563,1.10156,101397
2016.02.25,00:00,1.10157,1.10489,1.09859,1.10194,89885
2016.02.26,00:00,1.10187,1.10672,1.09109,1.09266,87220
2016.02.28,00:00,1.09152,1.09252,1.09140,1.09160,1502
2016.02.29,00:00,1.09162,1.09617,1.08584,1.08828,85784
2016.03.01,00:00,1.08835,1.08926,1.08332,1.08660,87290
2016.03.02,00:00,1.08662,1.08801,1.08245,1.08684,78356
2016.03.03,00:00,1.08683,1.09715,1.08526,1.09484,78458
2016.03.04,00:00,1.09489,1.10425,1.09024,1.10092,88692
2016.03.06,00:00,1.09891,1.09946,1.09889,1.09913,819
2016.03.07,00:00,1.09916,1.10250,1.09391,1.10138,65153
2016.03.08,00:00,1.10142,1.10570,1.09926,1.10048,82315
2016.03.09,00:00,1.10048,1.10340,1.09451,1.09960,77453
2016.03.10,00:00,1.09957,1.12169,1.08211,1.11789,130381
2016.03.11,00:00,1.11790,1.12087,1.10794,1.11485,101300
2016.03.13,00:00,1.11402,1.11716,1.11346,1.11641,4110
2016.03.14,00:00,1.11640,1.11757,1.10770,1.11024,73140
2016.03.15,00:00,1.11023,1.11241,1.10709,1.11060,73168
2016.03.16,00:00,1.11057,1.12416,1.10570,1.12146,87885
2016.03.17,00:00,1.12145,1.13414,1.12047,1.13143,104381
2016.03.18,00:00,1.13152,1.13359,1.12551,1.12715,73243
2016.03.20,00:00,1.12611,1.12801,1.12611,1.12726,2271
2016.03.21,00:00,1.12728,1.12838,1.12335,1.12387,70607
2016.03.22,00:00,1.12383,1.12590,1.11875,1.12160,88432
